E,H,I,R,S,Time
1060,2,790,5848,2300,38.4763
1059,2,791,5848,2300,38.4764
1059,2,790,5849,2300,38.4772
1059,2,789,5850,2300,38.4775
1059,2,788,5851,2300,38.481
1058,2,789,5851,2300,38.4825
1059,2,789,5851,2299,38.4856
1060,2,789,5851,2298,38.4889
1060,2,788,5852,2298,38.4891
1060,2,787,5853,2298,38.4915
1060,2,786,5854,2298,38.492
1060,2,785,5855,2298,38.4924
1059,2,786,5855,2298,38.4948
1059,2,785,5856,2298,38.4975
1060,2,785,5856,2297,38.4995
1059,2,786,5856,2297,38.5037
1059,2,785,5857,2297,38.5041
1058,2,786,5857,2297,38.5046
1058,2,785,5858,2297,38.5052
1059,2,785,5858,2296,38.5057
1059,2,784,5859,2296,38.5068
1058,2,785,5859,2296,38.5072
1059,2,785,5859,2295,38.5081
1060,2,785,5859,2294,38.5108
1060,2,784,5860,2294,38.5116
1061,2,784,5860,2293,38.5126
1061,2,783,5861,2293,38.5142
1060,2,784,5861,2293,38.5164
1059,2,785,5861,2293,38.5166
1058,2,786,5861,2293,38.5181
1058,2,785,5862,2293,38.5194
1058,2,784,5863,2293,38.5199
1057,2,785,5863,2293,38.5214
1056,2,786,5863,2293,38.5238
1057,2,786,5863,2292,38.5271
1056,2,787,5863,2292,38.5284
1057,2,787,5863,2291,38.5307
1057,2,786,5864,2291,38.531
1058,2,786,5864,2290,38.5338
1057,2,787,5864,2290,38.5361
1057,2,786,5865,2290,38.5386
1058,2,786,5865,2289,38.54
1058,2,785,5866,2289,38.54
1058,2,784,5867,2289,38.5416
1057,2,785,5867,2289,38.544
1056,2,786,5867,2289,38.5449
1056,2,785,5868,2289,38.5453
1056,2,784,5869,2289,38.5498
1057,2,784,5869,2288,38.5509
1056,2,785,5869,2288,38.5512
1057,2,785,5869,2287,38.5513
1056,2,786,5869,2287,38.5517
1055,2,787,5869,2287,38.5525
1055,2,786,5870,2287,38.5525
1054,2,787,5870,2287,38.553
1055,2,787,5870,2286,38.5531
1054,2,788,5870,2286,38.5554
1054,2,787,5871,2286,38.5583
1054,2,786,5872,2286,38.5587
1053,2,787,5872,2286,38.5611
1053,2,786,5873,2286,38.5627
1054,2,786,5873,2285,38.5627
1055,2,786,5873,2284,38.5665
1055,2,785,5874,2284,38.5689
1055,2,784,5875,2284,38.5702
1056,2,784,5875,2283,38.5708
1055,2,785,5875,2283,38.5774
1054,2,786,5875,2283,38.5795
1055,2,786,5875,2282,38.5801
1056,2,786,5875,2281,38.5814
1055,2,787,5875,2281,38.5871
1054,2,788,5875,2281,38.5926
1053,2,789,5875,2281,38.598
1052,2,790,5875,2281,38.5982
1051,2,791,5875,2281,38.5989
1051,2,790,5876,2281,38.5997
1050,2,791,5876,2281,38.6033
1049,2,792,5876,2281,38.6044
1049,2,791,5877,2281,38.607
1049,2,790,5878,2281,38.6074
1048,2,791,5878,2281,38.6097
1048,2,790,5879,2281,38.6109
1049,2,790,5879,2280,38.613
1049,2,789,5880,2280,38.6145
1050,2,789,5880,2279,38.6149
1051,2,789,5880,2278,38.6155
1051,2,788,5881,2278,38.6188
1051,2,787,5882,2278,38.6203
1050,2,788,5882,2278,38.6219
1050,2,787,5883,2278,38.6219
1050,2,786,5884,2278,38.622
1051,2,786,5884,2277,38.622
1051,2,785,5885,2277,38.6221
1051,2,784,5886,2277,38.6233
1052,2,784,5886,2276,38.6239
1052,2,783,5887,2276,38.6239
1052,2,782,5888,2276,38.6239
1052,2,781,5889,2276,38.6255
1051,2,782,5889,2276,38.6258
1051,2,781,5890,2276,38.6308
1050,2,782,5890,2276,38.6312
1050,2,781,5891,2276,38.6317
1050,2,780,5892,2276,38.6323
1051,2,780,5892,2275,38.6324
1050,2,781,5892,2275,38.6348
1050,2,780,5893,2275,38.637
1050,2,779,5894,2275,38.637
1051,2,779,5894,2274,38.6381
1050,2,780,5894,2274,38.6387
1050,2,779,5895,2274,38.639
1051,2,779,5895,2273,38.6398
1050,2,780,5895,2273,38.6424
1051,2,780,5895,2272,38.6427
1051,2,779,5896,2272,38.6448
1051,2,778,5897,2272,38.6464
1052,2,778,5897,2271,38.647
1053,2,778,5897,2270,38.6477
1052,2,779,5897,2270,38.6484
1052,2,778,5898,2270,38.6514
1051,2,779,5898,2270,38.6529
1052,2,779,5898,2269,38.6543
1053,2,779,5898,2268,38.6567
1052,2,780,5898,2268,38.6585
1052,2,779,5899,2268,38.6596
1052,2,778,5900,2268,38.6602
1052,2,777,5901,2268,38.6619
1053,2,777,5901,2267,38.6631
1053,2,776,5902,2267,38.6639
1052,2,777,5902,2267,38.6655
1052,2,776,5903,2267,38.6663
1053,2,776,5903,2266,38.6669
1053,2,775,5904,2266,38.6681
1052,2,776,5904,2266,38.6685
1053,2,776,5904,2265,38.6717
1052,2,777,5904,2265,38.6762
1052,2,776,5905,2265,38.677
1051,2,777,5905,2265,38.6874
1050,2,778,5905,2265,38.6916
1050,2,777,5906,2265,38.7011
1050,2,776,5907,2265,38.7062
1050,2,775,5908,2265,38.7065
1050,2,774,5909,2265,38.7075
1049,2,775,5909,2265,38.708
1049,2,774,5910,2265,38.7111
1048,2,775,5910,2265,38.7139
1047,2,776,5910,2265,38.7165
1047,2,775,5911,2265,38.7169
1046,2,776,5911,2265,38.7198
1046,2,775,5912,2265,38.72
1046,2,774,5913,2265,38.7216
1045,2,775,5913,2265,38.7282
1044,2,776,5913,2265,38.7285
1045,2,776,5913,2264,38.7288
1045,2,775,5914,2264,38.7293
1044,2,776,5914,2264,38.7302
1045,2,776,5914,2263,38.7306
1045,2,775,5915,2263,38.7354
1044,2,776,5915,2263,38.7371
1044,2,775,5916,2263,38.7388
1044,2,774,5917,2263,38.7401
1044,2,773,5918,2263,38.7444
1044,2,772,5919,2263,38.7453
1043,2,773,5919,2263,38.7471
1044,2,773,5919,2262,38.7526
1043,2,774,5919,2262,38.7557
1042,2,775,5919,2262,38.7562
1042,2,774,5920,2262,38.7574
1041,2,775,5920,2262,38.7584
1041,2,774,5921,2262,38.7585
1041,2,773,5922,2262,38.7598
1041,2,772,5923,2262,38.7607
1040,2,773,5923,2262,38.7613
1040,2,772,5924,2262,38.7623
1039,2,773,5924,2262,38.7639
1039,2,772,5925,2262,38.7642
1040,2,772,5925,2261,38.7644
1040,2,771,5926,2261,38.765
1041,2,771,5926,2260,38.7705
1042,2,771,5926,2259,38.7723
1042,2,770,5927,2259,38.7724
1043,2,770,5927,2258,38.7725
1043,2,769,5928,2258,38.7739
1042,2,770,5928,2258,38.774
1041,2,771,5928,2258,38.7758
1041,2,770,5929,2258,38.7771
1040,2,771,5929,2258,38.7777
1039,2,772,5929,2258,38.7782
1040,2,772,5929,2257,38.7785
1040,2,771,5930,2257,38.7789
1040,2,770,5931,2257,38.7845
1039,2,771,5931,2257,38.7847
1039,2,770,5932,2257,38.7859
1040,2,770,5932,2256,38.7867
1041,2,770,5932,2255,38.7887
1041,2,769,5933,2255,38.7898
1041,2,768,5934,2255,38.792
1041,2,767,5935,2255,38.7921
1040,2,768,5935,2255,38.7941
1039,2,769,5935,2255,38.7981
1038,2,770,5935,2255,38.8
1038,2,769,5936,2255,38.8042
1039,2,769,5936,2254,38.8075
1039,2,768,5937,2254,38.8082
1039,2,767,5938,2254,38.8126
1038,2,768,5938,2254,38.8142
1037,2,769,5938,2254,38.8156
1037,2,768,5939,2254,38.8164
1037,2,767,5940,2254,38.8166
1036,2,768,5940,2254,38.8166
1036,2,767,5941,2254,38.8187
1036,2,766,5942,2254,38.819
1035,2,767,5942,2254,38.8193
1036,2,767,5942,2253,38.8206
1037,2,767,5942,2252,38.8208
1036,2,768,5942,2252,38.8219
1035,2,769,5942,2252,38.8226
1035,2,768,5943,2252,38.8227
1035,2,767,5944,2252,38.8228
1035,2,766,5945,2252,38.8244
1034,2,767,5945,2252,38.8249
1034,2,766,5946,2252,38.828
1033,2,767,5946,2252,38.8292
1034,2,767,5946,2251,38.8341
1033,2,768,5946,2251,38.8347
1033,2,767,5947,2251,38.8372
1033,2,766,5948,2251,38.838
1032,2,767,5948,2251,38.8393
1032,2,766,5949,2251,38.8394
1031,2,767,5949,2251,38.84
1031,2,766,5950,2251,38.8427
1030,2,767,5950,2251,38.847
1029,2,768,5950,2251,38.849
1029,3,767,5950,2251,38.8525
1028,3,768,5950,2251,38.8547
1027,3,769,5950,2251,38.8579
1027,3,768,5951,2251,38.8603
1028,3,768,5951,2250,38.862
1028,3,767,5952,2250,38.8644
1028,3,766,5953,2250,38.8657
1028,3,765,5954,2250,38.8658
1027,3,766,5954,2250,38.8668
1027,3,765,5955,2250,38.8697
1028,3,765,5955,2249,38.8708
1028,3,764,5956,2249,38.8716
1027,3,765,5956,2249,38.8719
1026,3,766,5956,2249,38.8726
1027,3,766,5956,2248,38.877
1028,3,766,5956,2247,38.8776
1028,3,765,5957,2247,38.8784
1028,3,764,5958,2247,38.8792
1028,3,763,5959,2247,38.8796
1029,3,763,5959,2246,38.8836
1029,3,762,5960,2246,38.8858
1028,3,763,5960,2246,38.8927
1028,3,762,5961,2246,38.8929
1028,3,761,5962,2246,38.8944
1027,3,762,5962,2246,38.8958
1027,3,761,5963,2246,38.8993
1026,3,762,5963,2246,38.9008
1027,3,762,5963,2245,38.904
1027,3,761,5964,2245,38.904
1026,3,762,5964,2245,38.904
1026,3,761,5965,2245,38.9041
1026,3,760,5966,2245,38.9042
1026,3,759,5967,2245,38.9044
1026,3,758,5968,2245,38.9074
1026,3,757,5969,2245,38.9096
1027,3,757,5969,2244,38.9119
1027,3,756,5970,2244,38.9145
1027,3,755,5971,2244,38.9148
1026,3,756,5971,2244,38.915
1025,3,757,5971,2244,38.9187
1025,3,756,5972,2244,38.9205
1025,3,755,5973,2244,38.9212
1025,3,754,5974,2244,38.9259
1024,3,755,5974,2244,38.9285
1025,3,755,5974,2243,38.9285
1024,3,756,5974,2243,38.9296
1023,3,757,5974,2243,38.9308
1023,3,756,5975,2243,38.9384
1024,3,756,5975,2242,38.9417
1023,3,757,5975,2242,38.9444
1022,3,758,5975,2242,38.9464
1023,3,758,5975,2241,38.948
1024,3,758,5975,2240,38.9486
1025,3,758,5975,2239,38.9506
1024,3,759,5975,2239,38.9511
1024,3,758,5976,2239,38.9538
1025,3,758,5976,2238,38.9585
1026,3,758,5976,2237,38.9601
1026,3,757,5977,2237,38.962
1025,3,758,5977,2237,38.9641
1025,3,757,5978,2237,38.9691
1026,3,757,5978,2236,38.9745
1026,3,756,5979,2236,38.9745
1025,3,757,5979,2236,38.9764
1024,3,758,5979,2236,38.9784
1023,3,759,5979,2236,38.9826
1023,3,758,5980,2236,38.9836
1022,3,759,5980,2236,38.9852
1021,3,760,5980,2236,38.9879
1022,3,760,5980,2235,38.9885
1021,3,761,5980,2235,38.9913
1022,3,761,5980,2234,38.9942
1021,3,762,5980,2234,38.9944
1020,3,763,5980,2234,38.9946
1019,3,764,5980,2234,38.996
1018,3,765,5980,2234,38.9974
1017,3,766,5980,2234,39.0019
1017,3,765,5981,2234,39.0042
1017,3,764,5982,2234,39.0061
1016,3,765,5982,2234,39.0101
1016,3,764,5983,2234,39.0109
1017,3,764,5983,2233,39.0114
1016,3,765,5983,2233,39.0185
1017,3,765,5983,2232,39.0228
1018,3,765,5983,2231,39.0293
1018,3,764,5984,2231,39.0295
1019,3,764,5984,2230,39.0309
1019,3,763,5985,2230,39.0317
1018,3,764,5985,2230,39.0319
1019,3,764,5985,2229,39.0337
1018,3,765,5985,2229,39.0337
1018,3,764,5986,2229,39.0354
1017,3,765,5986,2229,39.0363
1017,3,764,5987,2229,39.0391
1018,3,764,5987,2228,39.0408
1017,3,765,5987,2228,39.0443
1016,3,766,5987,2228,39.0448
1016,3,765,5988,2228,39.0485
1016,3,764,5989,2228,39.0488
1015,3,765,5989,2228,39.0494
1016,3,765,5989,2227,39.0502
1015,3,766,5989,2227,39.0534
1014,3,767,5989,2227,39.0552
1014,3,766,5990,2227,39.0556
1014,3,765,5991,2227,39.0558
1014,3,764,5992,2227,39.0574
1015,3,764,5992,2226,39.0597
1015,3,763,5993,2226,39.0608
1015,3,762,5994,2226,39.0639
1016,3,762,5994,2225,39.0658
1016,3,761,5995,2225,39.0675
1016,3,760,5996,2225,39.0695
1016,3,759,5997,2225,39.0702
1016,3,758,5998,2225,39.0726
1017,3,758,5998,2224,39.0738
1018,3,758,5998,2223,39.0752
1017,3,759,5998,2223,39.0759
1017,3,758,5999,2223,39.0764
1018,3,758,5999,2222,39.0808
1017,3,759,5999,2222,39.0827
1018,3,759,5999,2221,39.0836
1017,3,760,5999,2221,39.0843
1016,3,761,5999,2221,39.0848
1016,3,760,6000,2221,39.0852
1015,3,761,6000,2221,39.0854
1014,3,762,6000,2221,39.0875
1015,3,762,6000,2220,39.0897
1014,3,763,6000,2220,39.0898
1015,3,763,6000,2219,39.0943
1016,3,763,6000,2218,39.0948
1015,3,764,6000,2218,39.0972
1015,3,763,6001,2218,39.0994
1014,3,764,6001,2218,39.101
1014,3,763,6002,2218,39.1011
1015,3,763,6002,2217,39.1078
1016,3,763,6002,2216,39.1094
1015,3,764,6002,2216,39.1105
1014,3,765,6002,2216,39.1109
1014,3,764,6003,2216,39.1116
1013,3,765,6003,2216,39.1126
1013,3,764,6004,2216,39.1153
1014,3,764,6004,2215,39.1155
1013,3,765,6004,2215,39.1158
1013,3,764,6005,2215,39.1179
1012,3,765,6005,2215,39.1201
1012,3,764,6006,2215,39.1202
1013,3,764,6006,2214,39.1215
1012,3,765,6006,2214,39.1216
1011,3,766,6006,2214,39.1244
1010,3,767,6006,2214,39.1267
1010,3,766,6007,2214,39.128
1010,3,765,6008,2214,39.1291
1009,3,766,6008,2214,39.1322
1009,3,765,6009,2214,39.1388
1009,3,764,6010,2214,39.1396
1008,3,765,6010,2214,39.1425
1007,3,766,6010,2214,39.1445
1007,3,765,6011,2214,39.1457
1008,3,765,6011,2213,39.1457
1009,3,765,6011,2212,39.1458
1009,3,764,6012,2212,39.147
1008,3,765,6012,2212,39.1484
1007,3,766,6012,2212,39.1494
1007,3,765,6013,2212,39.1519
1007,3,764,6014,2212,39.1535
1007,3,763,6015,2212,39.1548
1006,3,764,6015,2212,39.1608
1007,3,764,6015,2211,39.1627
1006,3,765,6015,2211,39.163
1006,3,764,6016,2211,39.1635
1005,3,765,6016,2211,39.1639
1005,3,764,6017,2211,39.1641
1005,3,763,6018,2211,39.1691
1005,3,762,6019,2211,39.1716
1006,3,762,6019,2210,39.1757
1007,3,762,6019,2209,39.1765
1006,3,763,6019,2209,39.177
1007,3,763,6019,2208,39.1771
1007,3,762,6020,2208,39.1796
1006,3,763,6020,2208,39.1798
1005,3,764,6020,2208,39.1822
1004,3,765,6020,2208,39.1836
1004,3,764,6021,2208,39.1851
1003,3,765,6021,2208,39.1911
1004,3,765,6021,2207,39.1919
1005,3,765,6021,2206,39.1937
1004,3,766,6021,2206,39.1938
1004,3,765,6022,2206,39.1938
1004,3,764,6023,2206,39.1959
1005,3,764,6023,2205,39.1988
1006,3,764,6023,2204,39.2011
1006,3,763,6024,2204,39.2051
1005,3,764,6024,2204,39.2055
1005,3,763,6025,2204,39.2059
1005,3,762,6026,2204,39.2118
1005,3,761,6027,2204,39.2121
1004,3,762,6027,2204,39.2138
1005,3,762,6027,2203,39.2157
1004,3,763,6027,2203,39.2159
1004,3,762,6028,2203,39.218
1004,3,761,6029,2203,39.2192
1003,3,762,6029,2203,39.2258
1003,3,761,6030,2203,39.2267
1004,3,761,6030,2202,39.2274
1005,3,761,6030,2201,39.2284
1005,3,760,6031,2201,39.231
1004,3,761,6031,2201,39.2311
1004,3,760,6032,2201,39.232
1004,3,759,6033,2201,39.2328
1003,3,760,6033,2201,39.236
1003,3,759,6034,2201,39.2362
1002,3,760,6034,2201,39.2383
1002,3,759,6035,2201,39.2385
1001,3,760,6035,2201,39.2403
1000,3,761,6035,2201,39.2424
1000,3,760,6036,2201,39.2428
999,3,761,6036,2201,39.245
1000,3,761,6036,2200,39.25
1000,3,760,6037,2200,39.2504
1000,3,759,6038,2200,39.2513
1001,3,759,6038,2199,39.2525
1002,3,759,6038,2198,39.2527
1002,3,758,6039,2198,39.2531
1003,3,758,6039,2197,39.2541
1003,3,757,6040,2197,39.2543
1003,3,756,6041,2197,39.2549
1003,3,755,6042,2197,39.2557
1003,3,754,6043,2197,39.2564
1004,3,754,6043,2196,39.2576
1003,3,755,6043,2196,39.2583
1003,3,754,6044,2196,39.259
1003,3,753,6045,2196,39.2598
1004,3,753,6045,2195,39.2599
1005,3,753,6045,2194,39.2604
1005,3,752,6046,2194,39.2605
1005,3,751,6047,2194,39.2609
1005,3,750,6048,2194,39.261
1005,3,749,6049,2194,39.2682
1005,3,748,6050,2194,39.2684
1005,3,747,6051,2194,39.2701
1006,3,747,6051,2193,39.2714
1006,3,746,6052,2193,39.2717
1006,3,745,6053,2193,39.2727
1006,3,744,6054,2193,39.2745
1006,3,743,6055,2193,39.2746
1007,3,743,6055,2192,39.2753
1006,3,744,6055,2192,39.2766
1005,3,745,6055,2192,39.2825
1005,3,744,6056,2192,39.2827
1004,3,745,6056,2192,39.283
1004,3,744,6057,2192,39.2839
1004,3,743,6058,2192,39.2873
1005,3,743,6058,2191,39.2879
1005,3,742,6059,2191,39.2907
1004,3,743,6059,2191,39.2919
1003,3,744,6059,2191,39.2934
1003,3,743,6060,2191,39.2934
1002,3,744,6060,2191,39.2937
1001,3,745,6060,2191,39.2962
1001,3,744,6061,2191,39.2988
1000,3,745,6061,2191,39.3001
1000,3,744,6062,2191,39.3038
1000,3,743,6063,2191,39.3049
1000,3,742,6064,2191,39.3057
1000,3,741,6065,2191,39.3058
1000,3,740,6066,2191,39.3105
1000,3,739,6067,2191,39.3129
1001,3,739,6067,2190,39.3148
1001,3,738,6068,2190,39.3184
1000,3,739,6068,2190,39.3188
1000,3,738,6069,2190,39.3215
999,3,739,6069,2190,39.3219
998,3,740,6069,2190,39.3224
997,3,741,6069,2190,39.3241
998,3,741,6069,2189,39.3243
997,3,742,6069,2189,39.3243
996,3,743,6069,2189,39.327
995,3,744,6069,2189,39.327
996,3,744,6069,2188,39.3277
996,3,743,6070,2188,39.3292
996,3,742,6071,2188,39.3358
997,3,742,6071,2187,39.3412
997,3,741,6072,2187,39.345
997,3,740,6073,2187,39.3516
997,3,739,6074,2187,39.3527
998,3,739,6074,2186,39.3542
997,3,740,6074,2186,39.3563
996,3,741,6074,2186,39.3578
996,3,740,6075,2186,39.3581
996,3,739,6076,2186,39.3635
996,3,738,6077,2186,39.3644
995,3,739,6077,2186,39.3645
995,3,738,6078,2186,39.3647
994,3,739,6078,2186,39.3666
995,3,739,6078,2185,39.3686
996,3,739,6078,2184,39.3688
995,3,740,6078,2184,39.3689
995,3,739,6079,2184,39.373
995,3,738,6080,2184,39.3754
995,3,737,6081,2184,39.3773
995,3,736,6082,2184,39.3796
996,3,736,6082,2183,39.3804
996,3,735,6083,2183,39.3824
995,3,736,6083,2183,39.385
995,3,735,6084,2183,39.3855
995,3,734,6085,2183,39.3867
995,3,733,6086,2183,39.3884
994,3,734,6086,2183,39.3902
994,3,733,6087,2183,39.3915
994,3,732,6088,2183,39.3918
993,3,733,6088,2183,39.3923
992,3,734,6088,2183,39.393
991,3,735,6088,2183,39.3958
992,3,735,6088,2182,39.3959
991,3,736,6088,2182,39.3969
991,3,735,6089,2182,39.3972
991,3,734,6090,2182,39.3994
991,3,733,6091,2182,39.4002
990,3,734,6091,2182,39.4014
990,3,733,6092,2182,39.4018
990,3,732,6093,2182,39.4037
989,3,733,6093,2182,39.4049
989,3,732,6094,2182,39.4068
990,3,732,6094,2181,39.4109
990,2,732,6095,2181,39.4109
991,2,732,6095,2180,39.4114
990,2,733,6095,2180,39.4129
991,2,733,6095,2179,39.4132
990,2,734,6095,2179,39.4165
989,2,735,6095,2179,39.4174
989,2,734,6096,2179,39.4176
990,2,734,6096,2178,39.4204
989,2,735,6096,2178,39.4207
988,2,736,6096,2178,39.423
988,2,735,6097,2178,39.4268
989,2,735,6097,2177,39.4278
989,2,734,6098,2177,39.4288
988,2,735,6098,2177,39.4291
987,2,736,6098,2177,39.4303
987,2,735,6099,2177,39.4336
987,2,734,6100,2177,39.4345
988,2,734,6100,2176,39.4411
989,2,734,6100,2175,39.4413
988,2,735,6100,2175,39.4439
988,2,734,6101,2175,39.4471
988,2,733,6102,2175,39.4474
988,2,732,6103,2175,39.4572
988,2,731,6104,2175,39.4578
988,2,730,6105,2175,39.459
987,2,731,6105,2175,39.4599
986,2,732,6105,2175,39.4602
986,2,731,6106,2175,39.4666
986,2,730,6107,2175,39.473
986,2,729,6108,2175,39.4746
985,2,730,6108,2175,39.4763
986,2,730,6108,2174,39.4789
986,2,729,6109,2174,39.4834
986,2,728,6110,2174,39.4861
985,2,729,6110,2174,39.4873
985,2,728,6111,2174,39.4924
986,2,728,6111,2173,39.4931
985,2,729,6111,2173,39.4944
985,2,728,6112,2173,39.4944
986,2,728,6112,2172,39.4953
987,2,728,6112,2171,39.4957
987,2,727,6113,2171,39.4959
986,2,728,6113,2171,39.4965
987,2,728,6113,2170,39.4991
988,2,728,6113,2169,39.5033
987,2,729,6113,2169,39.5045
986,2,730,6113,2169,39.5054
986,2,729,6114,2169,39.5058
986,2,728,6115,2169,39.5073
987,2,728,6115,2168,39.5081
988,2,728,6115,2167,39.5082
988,2,727,6116,2167,39.5099
987,2,728,6116,2167,39.5124
988,2,728,6116,2166,39.5126
988,2,727,6117,2166,39.513
987,2,728,6117,2166,39.5176
987,2,727,6118,2166,39.5234
986,2,728,6118,2166,39.5253
985,2,729,6118,2166,39.5256
986,2,729,6118,2165,39.5266
986,2,728,6119,2165,39.5269
986,2,727,6120,2165,39.5308
986,2,726,6121,2165,39.532
987,2,726,6121,2164,39.5331
986,2,727,6121,2164,39.5347
985,2,728,6121,2164,39.5359
984,2,729,6121,2164,39.5377
984,2,728,6122,2164,39.5392
984,2,727,6123,2164,39.5403
984,2,726,6124,2164,39.5413
983,2,727,6124,2164,39.5468
983,2,726,6125,2164,39.5485
983,2,725,6126,2164,39.5496
983,2,724,6127,2164,39.5539
983,2,723,6128,2164,39.5568
984,2,723,6128,2163,39.5591
984,2,722,6129,2163,39.5647
985,2,722,6129,2162,39.5675
985,2,721,6130,2162,39.5686
984,2,722,6130,2162,39.5689
984,2,721,6131,2162,39.5704
983,2,722,6131,2162,39.5725
982,2,723,6131,2162,39.5727
981,2,724,6131,2162,39.5739
980,2,725,6131,2162,39.5768
980,2,724,6132,2162,39.5771
981,2,724,6132,2161,39.5815
982,2,724,6132,2160,39.5863
981,2,725,6132,2160,39.5867
981,2,724,6133,2160,39.5884
981,2,723,6134,2160,39.591
980,2,724,6134,2160,39.5922
981,2,724,6134,2159,39.5922
982,2,724,6134,2158,39.5959
982,2,723,6135,2158,39.5983
982,2,722,6136,2158,39.5992
983,2,722,6136,2157,39.5999
983,2,721,6137,2157,39.6005
984,2,721,6137,2156,39.6006
985,2,721,6137,2155,39.6011
986,2,721,6137,2154,39.6021
986,2,720,6138,2154,39.6032
986,2,719,6139,2154,39.6077
986,2,718,6140,2154,39.6078
986,2,717,6141,2154,39.6078
987,2,717,6141,2153,39.6088
987,2,716,6142,2153,39.6108
986,2,717,6142,2153,39.6151
986,2,716,6143,2153,39.6173
987,2,716,6143,2152,39.6196
987,2,715,6144,2152,39.6206
987,2,714,6145,2152,39.6246
986,2,715,6145,2152,39.6282
986,2,714,6146,2152,39.6285
986,2,713,6147,2152,39.6324
985,2,714,6147,2152,39.6376
985,2,713,6148,2152,39.6399
986,2,713,6148,2151,39.6403
987,2,713,6148,2150,39.6448
986,2,714,6148,2150,39.6461
985,2,715,6148,2150,39.6462
986,2,715,6148,2149,39.6472
986,2,714,6149,2149,39.6481
985,2,715,6149,2149,39.6538
985,2,714,6150,2149,39.6552
985,2,713,6151,2149,39.6577
986,2,713,6151,2148,39.6623
987,2,713,6151,2147,39.6626
987,2,712,6152,2147,39.6644
987,2,711,6153,2147,39.6646
987,2,710,6154,2147,39.6711
986,2,711,6154,2147,39.6721
985,2,712,6154,2147,39.6729
984,2,713,6154,2147,39.6778
984,2,712,6155,2147,39.6794
984,2,711,6156,2147,39.68
983,2,712,6156,2147,39.6808
984,2,712,6156,2146,39.6812
983,2,713,6156,2146,39.6827
983,2,712,6157,2146,39.6827
984,2,712,6157,2145,39.683
984,2,711,6158,2145,39.6844
983,2,712,6158,2145,39.6845
984,2,712,6158,2144,39.685
985,2,712,6158,2143,39.6856
984,2,713,6158,2143,39.6867
984,2,712,6159,2143,39.6879
985,2,712,6159,2142,39.694
985,2,711,6160,2142,39.6949
984,2,712,6160,2142,39.697
985,2,712,6160,2141,39.6975
984,2,713,6160,2141,39.698
984,2,712,6161,2141,39.6986
984,2,711,6162,2141,39.7
984,2,710,6163,2141,39.7023
983,2,711,6163,2141,39.7048
982,2,712,6163,2141,39.705
983,2,712,6163,2140,39.7058
983,2,711,6164,2140,39.706
983,2,710,6165,2140,39.7077
984,2,710,6165,2139,39.7088
983,2,711,6165,2139,39.7091
984,2,711,6165,2138,39.7098
983,2,712,6165,2138,39.7193
984,2,712,6165,2137,39.7215
983,2,713,6165,2137,39.7218
984,2,713,6165,2136,39.7259
983,2,714,6165,2136,39.7263
983,2,713,6166,2136,39.7313
983,2,712,6167,2136,39.7323
983,2,711,6168,2136,39.7324
982,2,712,6168,2136,39.7335
983,2,712,6168,2135,39.7336
983,2,711,6169,2135,39.7357
982,2,712,6169,2135,39.7361
982,2,711,6170,2135,39.7374
982,2,710,6171,2135,39.7385
981,2,711,6171,2135,39.7394
981,2,710,6172,2135,39.7464
980,2,711,6172,2135,39.7478
980,2,710,6173,2135,39.748
979,2,711,6173,2135,39.7483
978,2,712,6173,2135,39.7498
978,2,711,6174,2135,39.752
978,2,710,6175,2135,39.7521
977,2,711,6175,2135,39.7539
976,2,712,6175,2135,39.754
976,2,711,6176,2135,39.7544
976,2,710,6177,2135,39.7545
976,2,709,6178,2135,39.7559
976,2,708,6179,2135,39.7567
976,2,707,6180,2135,39.758
976,2,706,6181,2135,39.7595
976,2,705,6182,2135,39.7602
976,2,704,6183,2135,39.7602
975,2,705,6183,2135,39.762
975,2,704,6184,2135,39.7645
975,2,703,6185,2135,39.7688
975,2,702,6186,2135,39.7744
976,2,702,6186,2134,39.7806
975,2,703,6186,2134,39.7819
974,2,704,6186,2134,39.7871
975,2,704,6186,2133,39.7914
974,2,705,6186,2133,39.7929
973,2,706,6186,2133,39.7946
973,2,705,6187,2133,39.7947
973,2,704,6188,2133,39.7969
972,2,705,6188,2133,39.8023
971,2,706,6188,2133,39.8029
970,2,707,6188,2133,39.8034
971,2,707,6188,2132,39.8093
971,2,706,6189,2132,39.8111
971,2,705,6190,2132,39.8122
971,2,704,6191,2132,39.8129
971,2,703,6192,2132,39.815
970,2,704,6192,2132,39.8196
970,2,703,6193,2132,39.8226
970,2,702,6194,2132,39.8228
971,2,702,6194,2131,39.8243
972,2,702,6194,2130,39.8244
973,2,702,6194,2129,39.8247
973,2,701,6195,2129,39.8256
973,2,700,6196,2129,39.8266
972,2,701,6196,2129,39.827
971,2,702,6196,2129,39.8279
972,2,702,6196,2128,39.8283
971,2,703,6196,2128,39.829
970,2,704,6196,2128,39.8294
969,2,705,6196,2128,39.8296
969,2,704,6197,2128,39.8302
969,2,703,6198,2128,39.832
